amount,bill_usage,service,tran_date,account
67.3,1500,WATER,31-08-16,9-7131Z
56.11,1100,WATER,31-01-17,9-7131Z
67.54,1300,WATER,31-10-16,9-7131Z
47.39,900,WATER,30-11-16,9-7131Z
60.47,1200,WATER,31-12-16,9-7131Z
60.26,1200,WATER,31-05-17,9-7131Z
38.67,700,WATER,28-02-17,9-7131Z
38.67,700,WATER,31-03-17,9-7131Z
74,1400,WATER,30-04-17,9-7131Z
4.08,1700,PWS,30-09-16,9-7131Z
0,0,PWS,31-10-16,9-7131Z
0,0,PWS,30-11-16,9-7131Z
0,0,PWS,31-12-16,9-7131Z
3.78,1100,PWS,31-01-17,9-7131Z
0,0,PWS,28-02-17,9-7131Z
0,0,PWS,31-03-17,9-7131Z
0,0,PWS,30-04-17,9-7131Z
0,0,PWS,31-05-17,9-7131Z
0,0,PWS,30-06-17,9-7131Z
94.61,1700,WATER,30-06-17,9-7131Z
6.48,1800,PWS,31-07-16,9-7131Z
5.85,1500,PWS,31-08-16,9-7131Z
80.27,1800,WATER,31-07-16,9-7131Z
25.96,400,WATER,30-11-16,13-2053V
25.96,400,WATER,31-12-16,13-2053V
21.97,300,WATER,31-01-17,13-2053V
17.98,200,WATER,28-02-17,13-2053V
17.98,200,WATER,31-03-17,13-2053V
25.96,400,WATER,30-04-17,13-2053V
29.95,500,WATER,31-05-17,13-2053V
29.95,500,WATER,30-06-17,13-2053V
1.8,500,PWS,31-07-16,13-2053V
31,500,WATER,31-07-16,13-2053V
24.48,300,WATER,31-08-16,13-2053V
34.26,600,WATER,30-09-16,13-2053V
25.96,400,WATER,31-10-16,13-2053V
0,0,PWS,31-12-16,13-2053V
0,0,PWS,31-01-17,13-2053V
0,0,PWS,28-02-17,13-2053V
0,0,PWS,31-03-17,13-2053V
0,0,PWS,30-04-17,13-2053V
0,0,PWS,31-05-17,13-2053V
0,0,PWS,30-06-17,13-2053V
1.44,600,PWS,30-09-16,13-2053V
0,0,PWS,31-10-16,13-2053V
0,0,PWS,30-11-16,13-2053V
1.17,300,PWS,31-08-16,13-2053V
40.78,800,WATER,31-07-16,7-6959U
34.26,600,WATER,31-08-16,7-6959U
37.52,700,WATER,30-09-16,7-6959U
21.97,300,WATER,28-02-17,7-6959U
21.97,300,WATER,31-03-17,7-6959U
17.98,200,WATER,30-04-17,7-6959U
25.96,400,WATER,31-05-17,7-6959U
38.61,700,WATER,30-06-17,7-6959U
2.88,800,PWS,31-07-16,7-6959U
2.34,600,PWS,31-08-16,7-6959U
1.68,700,PWS,30-09-16,7-6959U
0,0,PWS,31-10-16,7-6959U
38.67,700,WATER,31-10-16,7-6959U
29.95,500,WATER,30-11-16,7-6959U
25.96,400,WATER,31-12-16,7-6959U
21.97,300,WATER,31-01-17,7-6959U
0,0,PWS,31-03-17,7-6959U
0,0,PWS,30-04-17,7-6959U
0,0,PWS,31-05-17,7-6959U
0,0,PWS,30-06-17,7-6959U
0,0,PWS,28-02-17,7-6959U
0,0,PWS,30-11-16,7-6959U
0,0,PWS,31-12-16,7-6959U
0,0,PWS,31-01-17,7-6959U
59.3,1300,WATER,31-07-16,14-4222P
67.3,1500,WATER,31-08-16,14-4222P
85.24,1900,WATER,30-09-16,14-4222P
67.54,1300,WATER,31-10-16,14-4222P
67.54,1300,WATER,30-11-16,14-4222P
163.31,2700,WATER,30-04-17,14-4222P
51.6,1000,WATER,31-05-17,14-4222P
101.48,1800,WATER,30-06-17,14-4222P
4.68,1300,PWS,31-07-16,14-4222P
5.85,1500,PWS,31-08-16,14-4222P
4.56,1900,PWS,30-09-16,14-4222P
0,0,PWS,31-10-16,14-4222P
0,0,PWS,30-11-16,14-4222P
0,0,PWS,31-12-16,14-4222P
4.41,1200,PWS,31-01-17,14-4222P
0,0,PWS,28-02-17,14-4222P
0,0,PWS,31-03-17,14-4222P
0,0,PWS,30-04-17,14-4222P
0,0,PWS,31-05-17,14-4222P
0,0,PWS,30-06-17,14-4222P
102.89,1800,WATER,31-12-16,14-4222P
60.47,1200,WATER,31-01-17,14-4222P
38.67,700,WATER,28-02-17,14-4222P
43.03,800,WATER,31-03-17,14-4222P
63.3,1400,WATER,31-07-16,12-4499S
59.3,1300,WATER,31-08-16,12-4499S
63.3,1400,WATER,30-09-16,12-4499S
51.75,1000,WATER,31-10-16,12-4499S
51.75,1000,WATER,30-11-16,12-4499S
38.67,700,WATER,31-12-16,12-4499S
25.96,400,WATER,31-01-17,12-4499S
21.97,300,WATER,28-02-17,12-4499S
5.04,1400,PWS,31-07-16,12-4499S
5.07,1300,PWS,31-08-16,12-4499S
3.36,1400,PWS,30-09-16,12-4499S
0,0,PWS,31-10-16,12-4499S
0,0,PWS,30-11-16,12-4499S
0,0,PWS,31-12-16,12-4499S
0,0,PWS,31-01-17,12-4499S
0,0,PWS,28-02-17,12-4499S
0,0,PWS,31-03-17,12-4499S
21.97,300,WATER,31-03-17,12-4499S
47.27,900,WATER,30-04-17,12-4499S
47.27,900,WATER,31-05-17,12-4499S
60.26,1200,WATER,30-06-17,12-4499S
0,0,PWS,30-06-17,12-4499S
0,0,PWS,30-04-17,12-4499S
0,0,PWS,31-05-17,12-4499S
27.74,400,WATER,30-09-16,4-4661D
34.31,600,WATER,31-10-16,4-4661D
13.99,100,WATER,31-01-17,4-4661D
13.99,100,WATER,28-02-17,4-4661D
17.98,200,WATER,30-11-16,4-4661D
13.99,100,WATER,31-12-16,4-4661D
21.97,300,WATER,31-05-17,4-4661D
25.96,400,WATER,30-06-17,4-4661D
13.99,100,WATER,31-03-17,4-4661D
17.98,200,WATER,30-04-17,4-4661D
27.74,400,WATER,31-08-16,4-4661D
0,0,PWS,31-10-16,4-4661D
0,0,PWS,30-11-16,4-4661D
0,0,PWS,31-12-16,4-4661D
0,0,PWS,31-01-17,4-4661D
0,0,PWS,28-02-17,4-4661D
0,0,PWS,31-03-17,4-4661D
0,0,PWS,30-04-17,4-4661D
0,0,PWS,31-05-17,4-4661D
0,0,PWS,30-06-17,4-4661D
40.78,800,WATER,31-07-16,4-4661D
2.88,800,PWS,31-07-16,4-4661D
1.56,400,PWS,31-08-16,4-4661D
0.96,400,PWS,30-09-16,4-4661D
63.3,1400,WATER,31-07-16,4-3786I
43.03,800,WATER,31-12-16,4-3786I
29.95,500,WATER,31-01-17,4-3786I
25.96,400,WATER,28-02-17,4-3786I
38.67,700,WATER,31-03-17,4-3786I
34.28,600,WATER,30-04-17,4-3786I
42.94,800,WATER,31-05-17,4-3786I
67.13,1300,WATER,30-06-17,4-3786I
5.04,1400,PWS,31-07-16,4-3786I
3.9,1000,PWS,31-08-16,4-3786I
47.3,1000,WATER,31-08-16,4-3786I
67.3,1500,WATER,30-09-16,4-3786I
60.47,1200,WATER,31-10-16,4-3786I
51.75,1000,WATER,30-11-16,4-3786I
0,0,PWS,31-01-17,4-3786I
0,0,PWS,28-02-17,4-3786I
0,0,PWS,31-03-17,4-3786I
0,0,PWS,30-04-17,4-3786I
0,0,PWS,31-05-17,4-3786I
0,0,PWS,30-06-17,4-3786I
3.6,1500,PWS,30-09-16,4-3786I
0,0,PWS,31-10-16,4-3786I
0,0,PWS,30-11-16,4-3786I
0,0,PWS,31-12-16,4-3786I
120.03,2600,WATER,31-07-16,4-7054V
100.15,2200,WATER,31-08-16,4-7054V
85.24,1900,WATER,30-09-16,4-7054V
124.1,2100,WATER,31-10-16,4-7054V
34.31,600,WATER,31-03-17,4-7054V
67.13,1300,WATER,30-04-17,4-7054V
60.26,1200,WATER,31-05-17,4-7054V
149.57,2500,WATER,30-06-17,4-7054V
9.36,2600,PWS,31-07-16,4-7054V
8.58,2200,PWS,31-08-16,4-7054V
4.56,1900,PWS,30-09-16,4-7054V
0,0,PWS,31-10-16,4-7054V
0,0,PWS,30-11-16,4-7054V
56.11,1100,WATER,30-11-16,4-7054V
56.11,1100,WATER,31-12-16,4-7054V
38.67,700,WATER,31-01-17,4-7054V
25.96,400,WATER,28-02-17,4-7054V
0,0,PWS,30-04-17,4-7054V
0,0,PWS,31-05-17,4-7054V
0,0,PWS,30-06-17,4-7054V
0,0,PWS,28-02-17,4-7054V
0,0,PWS,31-03-17,4-7054V
0,0,PWS,31-12-16,4-7054V
1.26,700,PWS,31-01-17,4-7054V
115.06,2500,WATER,31-07-16,13-6748C
95.18,2100,WATER,31-08-16,13-6748C
90.21,2000,WATER,30-09-16,13-6748C
228.48,3500,WATER,31-10-16,13-6748C
131.17,2200,WATER,30-11-16,13-6748C
131.17,2200,WATER,31-12-16,13-6748C
94.61,1700,WATER,31-05-17,13-6748C
170.18,2800,WATER,30-06-17,13-6748C
9,2500,PWS,31-07-16,13-6748C
8.19,2100,PWS,31-08-16,13-6748C
4.8,2000,PWS,30-09-16,13-6748C
5.2,3500,PWS,31-10-16,13-6748C
0,0,PWS,30-11-16,13-6748C
0,0,PWS,31-12-16,13-6748C
12.51,1800,PWS,31-01-17,13-6748C
0,0,PWS,28-02-17,13-6748C
0,0,PWS,31-03-17,13-6748C
0,0,PWS,30-04-17,13-6748C
0,0,PWS,31-05-17,13-6748C
0,0,PWS,30-06-17,13-6748C
55.93,1100,WATER,30-04-17,13-6748C
102.89,1800,WATER,31-01-17,13-6748C
25.96,400,WATER,28-02-17,13-6748C
43.03,800,WATER,31-03-17,13-6748C
115.06,2500,WATER,31-07-16,13-1600W
80.27,1800,WATER,31-08-16,13-1600W
100.15,2200,WATER,30-09-16,13-1600W
95.82,1700,WATER,31-10-16,13-1600W
109.96,1900,WATER,30-11-16,13-1600W
124.1,2100,WATER,31-12-16,13-1600W
117.03,2000,WATER,31-01-17,13-1600W
74.61,1400,WATER,28-02-17,13-1600W
51.75,1000,WATER,31-03-17,13-1600W
7.02,1800,PWS,31-08-16,13-1600W
5.28,2200,PWS,30-09-16,13-1600W
0,0,PWS,31-10-16,13-1600W
0,0,PWS,30-11-16,13-1600W
0,0,PWS,31-12-16,13-1600W
15.21,2000,PWS,31-01-17,13-1600W
0,0,PWS,28-02-17,13-1600W
0,0,PWS,31-03-17,13-1600W
0,0,PWS,30-04-17,13-1600W
55.93,1100,WATER,30-04-17,13-1600W
51.6,1000,WATER,31-05-17,13-1600W
122.09,2100,WATER,30-06-17,13-1600W
9,2500,PWS,31-07-16,13-1600W
0,0,PWS,30-06-17,13-1600W
0,0,PWS,31-05-17,13-1600W
25.96,400,WATER,31-10-16,12-2230K
25.96,400,WATER,30-11-16,12-2230K
34.26,600,WATER,30-09-16,12-2230K
21.97,300,WATER,28-02-17,12-2230K
29.95,500,WATER,31-03-17,12-2230K
29.95,500,WATER,31-12-16,12-2230K
29.95,500,WATER,31-01-17,12-2230K
42.94,800,WATER,30-06-17,12-2230K
5.04,1400,PWS,31-07-16,12-2230K
25.96,400,WATER,30-04-17,12-2230K
29.95,500,WATER,31-05-17,12-2230K
0,0,PWS,31-10-16,12-2230K
0,0,PWS,30-11-16,12-2230K
0,0,PWS,31-12-16,12-2230K
0,0,PWS,31-01-17,12-2230K
0,0,PWS,28-02-17,12-2230K
0,0,PWS,31-03-17,12-2230K
0,0,PWS,30-04-17,12-2230K
0,0,PWS,31-05-17,12-2230K
0,0,PWS,30-06-17,12-2230K
63.3,1400,WATER,31-07-16,12-2230K
27.74,400,WATER,31-08-16,12-2230K
1.56,400,PWS,31-08-16,12-2230K
1.44,600,PWS,30-09-16,12-2230K
169.73,3600,WATER,31-07-16,4-1192P
115.06,2500,WATER,31-08-16,4-1192P
34.31,600,WATER,31-01-17,4-1192P
25.96,400,WATER,28-02-17,4-1192P
25.96,400,WATER,31-03-17,4-1192P
25.96,400,WATER,30-04-17,4-1192P
60.26,1200,WATER,31-05-17,4-1192P
135.83,2300,WATER,30-06-17,4-1192P
12.96,3600,PWS,31-07-16,4-1192P
9.75,2500,PWS,31-08-16,4-1192P
5.76,2400,PWS,30-09-16,4-1192P
110.09,2400,WATER,30-09-16,4-1192P
173.59,2800,WATER,31-10-16,4-1192P
67.54,1300,WATER,30-11-16,4-1192P
34.31,600,WATER,31-12-16,4-1192P
0,0,PWS,28-02-17,4-1192P
0,0,PWS,31-03-17,4-1192P
0,0,PWS,30-04-17,4-1192P
0,0,PWS,31-05-17,4-1192P
0,0,PWS,30-06-17,4-1192P
0.63,600,PWS,31-01-17,4-1192P
0,0,PWS,31-10-16,4-1192P
0,0,PWS,30-11-16,4-1192P
0,0,PWS,31-12-16,4-1192P
269.86,5500,WATER,31-07-16,5-1951A
209.49,4400,WATER,31-08-16,5-1951A
199.55,4200,WATER,30-09-16,5-1951A
252.93,3800,WATER,31-10-16,5-1951A
195.88,3100,WATER,30-11-16,5-1951A
74,1400,WATER,30-04-17,5-1951A
333.65,5100,WATER,31-05-17,5-1951A
347.91,5300,WATER,30-06-17,5-1951A
19.8,5500,PWS,31-07-16,5-1951A
17.16,4400,PWS,31-08-16,5-1951A
10.08,4200,PWS,30-09-16,5-1951A
8.32,3800,PWS,31-10-16,5-1951A
0.4,3100,PWS,30-11-16,5-1951A
0,0,PWS,31-12-16,5-1951A
95.82,1700,WATER,31-12-16,5-1951A
60.47,1200,WATER,31-01-17,5-1951A
47.39,900,WATER,28-02-17,5-1951A
51.75,1000,WATER,31-03-17,5-1951A
0,0,PWS,31-05-17,5-1951A
0,0,PWS,30-06-17,5-1951A
0,0,PWS,28-02-17,5-1951A
0,0,PWS,31-03-17,5-1951A
0,0,PWS,30-04-17,5-1951A
4.41,1200,PWS,31-01-17,5-1951A
47.3,1000,WATER,31-07-16,11-5406V
40.78,800,WATER,31-08-16,11-5406V
40.78,800,WATER,30-09-16,11-5406V
29.95,500,WATER,31-10-16,11-5406V
25.96,400,WATER,30-11-16,11-5406V
21.97,300,WATER,31-12-16,11-5406V
21.97,300,WATER,31-01-17,11-5406V
55.93,1100,WATER,30-06-17,11-5406V
3.6,1000,PWS,31-07-16,11-5406V
3.12,800,PWS,31-08-16,11-5406V
1.92,800,PWS,30-09-16,11-5406V
0,0,PWS,31-10-16,11-5406V
0,0,PWS,30-11-16,11-5406V
0,0,PWS,31-12-16,11-5406V
0,0,PWS,31-01-17,11-5406V
0,0,PWS,28-02-17,11-5406V
0,0,PWS,31-03-17,11-5406V
0,0,PWS,30-04-17,11-5406V
0,0,PWS,31-05-17,11-5406V
0,0,PWS,30-06-17,11-5406V
21.97,300,WATER,31-05-17,11-5406V
17.98,200,WATER,28-02-17,11-5406V
56.11,1100,WATER,31-03-17,11-5406V
25.96,400,WATER,30-04-17,11-5406V
110.09,2400,WATER,31-08-16,11-4870O
159.45,2600,WATER,31-12-16,11-4870O
90.21,2000,WATER,30-09-16,11-4870O
131.17,2200,WATER,31-10-16,11-4870O
195.88,3100,WATER,30-11-16,11-4870O
21.97,300,WATER,30-04-17,11-4870O
29.95,500,WATER,31-01-17,11-4870O
21.97,300,WATER,28-02-17,11-4870O
29.95,500,WATER,31-03-17,11-4870O
120.03,2600,WATER,31-07-16,11-4870O
4.8,2000,PWS,30-09-16,11-4870O
0,0,PWS,31-10-16,11-4870O
0.4,3100,PWS,30-11-16,11-4870O
0,0,PWS,31-12-16,11-4870O
0,0,PWS,31-01-17,11-4870O
0,0,PWS,28-02-17,11-4870O
0,0,PWS,31-03-17,11-4870O
0,0,PWS,30-04-17,11-4870O
0,0,PWS,31-05-17,11-4870O
60.26,1200,WATER,31-05-17,11-4870O
135.83,2300,WATER,30-06-17,11-4870O
9.36,2600,PWS,31-07-16,11-4870O
9.36,2400,PWS,31-08-16,11-4870O
0,0,PWS,30-06-17,11-4870O
135.83,2300,WATER,30-06-17,1-6921D
0,0,PWS,30-06-17,1-6921D
17.98,200,WATER,31-05-17,1-6921D
100.15,2200,WATER,30-09-16,13-4476R
117.03,2000,WATER,31-10-16,13-4476R
10,0,WATER,31-01-17,13-4476R
17.98,200,WATER,28-02-17,13-4476R
38.67,700,WATER,30-11-16,13-4476R
17.98,200,WATER,31-12-16,13-4476R
38.61,700,WATER,31-05-17,13-4476R
11.52,3200,PWS,31-07-16,13-4476R
17.98,200,WATER,31-03-17,13-4476R
25.96,400,WATER,30-04-17,13-4476R
67.3,1500,WATER,31-08-16,13-4476R
0,0,PWS,30-11-16,13-4476R
0,0,PWS,31-12-16,13-4476R
0,0,PWS,31-01-17,13-4476R
0,0,PWS,28-02-17,13-4476R
0,0,PWS,31-03-17,13-4476R
0,0,PWS,30-04-17,13-4476R
0,0,PWS,31-05-17,13-4476R
5.28,2200,PWS,30-09-16,13-4476R
0,0,PWS,31-10-16,13-4476R
149.85,3200,WATER,31-07-16,13-4476R
5.85,1500,PWS,31-08-16,13-4476R
51.3,1100,WATER,31-07-16,15-2156Q
44.04,900,WATER,31-08-16,15-2156Q
37.52,700,WATER,30-09-16,15-2156Q
21.97,300,WATER,28-02-17,15-2156Q
17.98,200,WATER,31-03-17,15-2156Q
29.95,500,WATER,30-04-17,15-2156Q
34.28,600,WATER,31-05-17,15-2156Q
55.93,1100,WATER,30-06-17,15-2156Q
3.96,1100,PWS,31-07-16,15-2156Q
3.51,900,PWS,31-08-16,15-2156Q
1.68,700,PWS,30-09-16,15-2156Q
0,0,PWS,31-10-16,15-2156Q
29.95,500,WATER,31-10-16,15-2156Q
34.31,600,WATER,30-11-16,15-2156Q
25.96,400,WATER,31-12-16,15-2156Q
17.98,200,WATER,31-01-17,15-2156Q
0,0,PWS,31-03-17,15-2156Q
0,0,PWS,30-04-17,15-2156Q
0,0,PWS,31-05-17,15-2156Q
0,0,PWS,30-06-17,15-2156Q
0,0,PWS,31-01-17,15-2156Q
0,0,PWS,28-02-17,15-2156Q
0,0,PWS,30-11-16,15-2156Q
0,0,PWS,31-12-16,15-2156Q
59.3,1300,WATER,31-07-16,10-3317C
55.3,1200,WATER,31-08-16,10-3317C
59.3,1300,WATER,30-09-16,10-3317C
51.75,1000,WATER,31-10-16,10-3317C
38.67,700,WATER,30-11-16,10-3317C
38.67,700,WATER,31-12-16,10-3317C
42.94,800,WATER,31-05-17,10-3317C
74,1400,WATER,30-06-17,10-3317C
4.68,1300,PWS,31-07-16,10-3317C
4.68,1200,PWS,31-08-16,10-3317C
3.12,1300,PWS,30-09-16,10-3317C
0,0,PWS,31-10-16,10-3317C
0,0,PWS,30-11-16,10-3317C
0,0,PWS,31-12-16,10-3317C
1.26,700,PWS,31-01-17,10-3317C
38.67,700,WATER,31-01-17,10-3317C
29.95,500,WATER,28-02-17,10-3317C
38.67,700,WATER,31-03-17,10-3317C
38.61,700,WATER,30-04-17,10-3317C
0,0,PWS,30-06-17,10-3317C
0,0,PWS,28-02-17,10-3317C
0,0,PWS,31-03-17,10-3317C
0,0,PWS,30-04-17,10-3317C
0,0,PWS,31-05-17,10-3317C
75.3,1700,WATER,31-07-16,4-1935S
63.3,1400,WATER,31-08-16,4-1935S
59.3,1300,WATER,30-09-16,4-1935S
47.39,900,WATER,31-10-16,4-1935S
38.67,700,WATER,30-11-16,4-1935S
67.54,1300,WATER,31-12-16,4-1935S
17.98,200,WATER,31-01-17,4-1935S
17.98,200,WATER,28-02-17,4-1935S
6.12,1700,PWS,31-07-16,4-1935S
5.46,1400,PWS,31-08-16,4-1935S
3.12,1300,PWS,30-09-16,4-1935S
0,0,PWS,31-10-16,4-1935S
0,0,PWS,30-11-16,4-1935S
0,0,PWS,31-12-16,4-1935S
0,0,PWS,31-01-17,4-1935S
0,0,PWS,28-02-17,4-1935S
0,0,PWS,31-03-17,4-1935S
0,0,PWS,30-04-17,4-1935S
0,0,PWS,31-05-17,4-1935S
0,0,PWS,30-06-17,4-1935S
42.94,800,WATER,31-05-17,4-1935S
74,1400,WATER,30-06-17,4-1935S
17.98,200,WATER,31-03-17,4-1935S
47.27,900,WATER,30-04-17,4-1935S
90.21,2000,WATER,30-09-16,9-6445C
60.47,1200,WATER,31-12-16,9-6445C
25.96,400,WATER,31-01-17,9-6445C
88.75,1600,WATER,31-10-16,9-6445C
109.96,1900,WATER,30-11-16,9-6445C
25.96,400,WATER,30-04-17,9-6445C
74,1400,WATER,31-05-17,9-6445C
21.97,300,WATER,28-02-17,9-6445C
25.96,400,WATER,31-03-17,9-6445C
95.18,2100,WATER,31-07-16,9-6445C
80.27,1800,WATER,31-08-16,9-6445C
0,0,PWS,31-10-16,9-6445C
0,0,PWS,30-11-16,9-6445C
0,0,PWS,31-12-16,9-6445C
0,0,PWS,31-01-17,9-6445C
0,0,PWS,28-02-17,9-6445C
0,0,PWS,31-03-17,9-6445C
0,0,PWS,30-04-17,9-6445C
0,0,PWS,31-05-17,9-6445C
0,0,PWS,30-06-17,9-6445C
80.87,1500,WATER,30-06-17,9-6445C
7.56,2100,PWS,31-07-16,9-6445C
7.02,1800,PWS,31-08-16,9-6445C
4.8,2000,PWS,30-09-16,9-6445C
138.24,2300,WATER,30-11-16,7-9611E
131.17,2200,WATER,31-12-16,7-9611E
204.03,3200,WATER,31-01-17,7-9611E
180.66,2900,WATER,28-02-17,7-9611E
38.67,700,WATER,31-03-17,7-9611E
34.28,600,WATER,30-04-17,7-9611E
74,1400,WATER,31-05-17,7-9611E
128.96,2200,WATER,30-06-17,7-9611E
13.68,3800,PWS,31-07-16,7-9611E
12.48,3200,PWS,31-08-16,7-9611E
8.64,3600,PWS,30-09-16,7-9611E
3.12,3300,PWS,31-10-16,7-9611E
0,0,PWS,30-11-16,7-9611E
0,0,PWS,31-12-16,7-9611E
31.43,3200,PWS,31-01-17,7-9611E
0,0,PWS,28-02-17,7-9611E
0,0,PWS,31-03-17,7-9611E
0,0,PWS,30-04-17,7-9611E
0,0,PWS,31-05-17,7-9611E
0,0,PWS,30-06-17,7-9611E
179.67,3800,WATER,31-07-16,7-9611E
149.85,3200,WATER,31-08-16,7-9611E
169.73,3600,WATER,30-09-16,7-9611E
212.18,3300,WATER,31-10-16,7-9611E
51.3,1100,WATER,31-07-16,12-4716I
40.78,800,WATER,31-08-16,12-4716I
47.3,1000,WATER,30-09-16,12-4716I
38.67,700,WATER,31-10-16,12-4716I
25.96,400,WATER,31-03-17,12-4716I
34.28,600,WATER,30-04-17,12-4716I
29.95,500,WATER,31-05-17,12-4716I
55.93,1100,WATER,30-06-17,12-4716I
3.96,1100,PWS,31-07-16,12-4716I
3.12,800,PWS,31-08-16,12-4716I
2.4,1000,PWS,30-09-16,12-4716I
0,0,PWS,31-10-16,12-4716I
0,0,PWS,30-11-16,12-4716I
29.95,500,WATER,30-11-16,12-4716I
34.31,600,WATER,31-12-16,12-4716I
34.31,600,WATER,31-01-17,12-4716I
29.95,500,WATER,28-02-17,12-4716I
0,0,PWS,30-04-17,12-4716I
0,0,PWS,31-05-17,12-4716I
0,0,PWS,30-06-17,12-4716I
0.63,600,PWS,31-01-17,12-4716I
0,0,PWS,28-02-17,12-4716I
0,0,PWS,31-03-17,12-4716I
0,0,PWS,31-12-16,12-4716I
120.03,2600,WATER,31-07-16,8-3172D
174.7,3700,WATER,31-08-16,8-3172D
164.76,3500,WATER,30-09-16,8-3172D
212.18,3300,WATER,31-10-16,8-3172D
180.66,2900,WATER,30-11-16,8-3172D
25.96,400,WATER,31-12-16,8-3172D
21.97,300,WATER,31-01-17,8-3172D
240.96,3800,WATER,30-06-17,8-3172D
9.36,2600,PWS,31-07-16,8-3172D
14.43,3700,PWS,31-08-16,8-3172D
8.4,3500,PWS,30-09-16,8-3172D
3.12,3300,PWS,31-10-16,8-3172D
0,0,PWS,30-11-16,8-3172D
0,0,PWS,31-12-16,8-3172D
0,0,PWS,31-01-17,8-3172D
0,0,PWS,28-02-17,8-3172D
21.97,300,WATER,28-02-17,8-3172D
29.95,500,WATER,31-03-17,8-3172D
122.09,2100,WATER,30-04-17,8-3172D
108.35,1900,WATER,31-05-17,8-3172D
0,0,PWS,30-06-17,8-3172D
0,0,PWS,31-03-17,8-3172D
0,0,PWS,30-04-17,8-3172D
0,0,PWS,31-05-17,8-3172D
71.3,1600,WATER,31-07-16,3-9570M
67.3,1500,WATER,31-08-16,3-9570M
63.3,1400,WATER,30-09-16,3-9570M
102.89,1800,WATER,31-10-16,3-9570M
102.89,1800,WATER,30-11-16,3-9570M
138.24,2300,WATER,31-12-16,3-9570M
74.61,1400,WATER,31-01-17,3-9570M
34.31,600,WATER,28-02-17,3-9570M
34.31,600,WATER,31-03-17,3-9570M
5.85,1500,PWS,31-08-16,3-9570M
3.36,1400,PWS,30-09-16,3-9570M
0,0,PWS,31-10-16,3-9570M
0,0,PWS,30-11-16,3-9570M
0,0,PWS,31-12-16,3-9570M
7.11,1400,PWS,31-01-17,3-9570M
0,0,PWS,28-02-17,3-9570M
0,0,PWS,31-03-17,3-9570M
0,0,PWS,30-04-17,3-9570M
0,0,PWS,31-05-17,3-9570M
0,0,PWS,30-06-17,3-9570M
191.05,3100,WATER,31-05-17,3-9570M
108.35,1900,WATER,30-06-17,3-9570M
5.76,1600,PWS,31-07-16,3-9570M
38.61,700,WATER,30-04-17,3-9570M
47.39,900,WATER,31-10-16,6-9749Y
25.96,400,WATER,31-12-16,6-9749Y
25.96,400,WATER,31-01-17,6-9749Y
17.98,200,WATER,28-02-17,6-9749Y
38.67,700,WATER,30-11-16,6-9749Y
42.94,800,WATER,30-04-17,6-9749Y
60.26,1200,WATER,31-05-17,6-9749Y
60.26,1200,WATER,30-06-17,6-9749Y
21.97,300,WATER,31-03-17,6-9749Y
275.97,5600,WATER,31-07-16,6-9749Y
31,500,WATER,31-08-16,6-9749Y
59.3,1300,WATER,30-09-16,6-9749Y
0,0,PWS,30-11-16,6-9749Y
0,0,PWS,31-12-16,6-9749Y
0,0,PWS,31-01-17,6-9749Y
0,0,PWS,28-02-17,6-9749Y
0,0,PWS,31-03-17,6-9749Y
0,0,PWS,30-04-17,6-9749Y
0,0,PWS,31-05-17,6-9749Y
0,0,PWS,30-06-17,6-9749Y
0,0,PWS,31-10-16,6-9749Y
20.16,5600,PWS,31-07-16,6-9749Y
1.95,500,PWS,31-08-16,6-9749Y
3.12,1300,PWS,30-09-16,6-9749Y
209.49,4400,WATER,31-07-16,2-3820O
67.54,1300,WATER,31-12-16,2-3820O
10,0,WATER,31-01-17,2-3820O
10,0,WATER,28-02-17,2-3820O
10,0,WATER,31-03-17,2-3820O
21.97,300,WATER,30-04-17,2-3820O
255.22,4000,WATER,31-05-17,2-3820O
305.13,4700,WATER,30-06-17,2-3820O
15.84,4400,PWS,31-07-16,2-3820O
21.84,5600,PWS,31-08-16,2-3820O
8.4,3500,PWS,30-09-16,2-3820O
0,0,PWS,31-10-16,2-3820O
0,0,PWS,30-11-16,2-3820O
0,0,PWS,31-12-16,2-3820O
0,0,PWS,31-01-17,2-3820O
0,0,PWS,28-02-17,2-3820O
0,0,PWS,31-03-17,2-3820O
0,0,PWS,30-04-17,2-3820O
0,0,PWS,31-05-17,2-3820O
0,0,PWS,30-06-17,2-3820O
81.68,1500,WATER,30-11-16,2-3820O
275.97,5600,WATER,31-08-16,2-3820O
164.76,3500,WATER,30-09-16,2-3820O
131.17,2200,WATER,31-10-16,2-3820O
24.48,300,WATER,31-07-16,10-9304W
24.48,300,WATER,31-08-16,10-9304W
27.74,400,WATER,30-09-16,10-9304W
21.97,300,WATER,31-10-16,10-9304W
25.96,400,WATER,30-11-16,10-9304W
17.98,200,WATER,30-04-17,10-9304W
17.98,200,WATER,31-05-17,10-9304W
38.61,700,WATER,30-06-17,10-9304W
1.08,300,PWS,31-07-16,10-9304W
1.17,300,PWS,31-08-16,10-9304W
0.96,400,PWS,30-09-16,10-9304W
0,0,PWS,31-10-16,10-9304W
0,0,PWS,30-11-16,10-9304W
0,0,PWS,31-12-16,10-9304W
17.98,200,WATER,31-12-16,10-9304W
51.75,1000,WATER,31-01-17,10-9304W
13.99,100,WATER,28-02-17,10-9304W
13.99,100,WATER,31-03-17,10-9304W
0,0,PWS,31-05-17,10-9304W
